financialsDate,effectiveTaxRate,earningsBeforeInterestAndTaxes,symbol,financialsYear,company,sector
"2006-12-31",0.39889,1408.1,"MHP",2006,"McGraw-Hill","Consumer Discretionary"
"2007-12-31",0.35634,1466.8,"MHP",2007,"McGraw-Hill","Consumer Discretionary"
"2008-12-31",0.37016,1668.5,"MHP",2008,"McGraw-Hill","Consumer Discretionary"
"2009-12-31",0.3615,1402.7,"MHP",2009,"McGraw-Hill","Consumer Discretionary"
"2010-12-31",0.35784,1259,"MHP",2010,"McGraw-Hill","Consumer Discretionary"
"2011-12-31",0.34696,1410,"MHP",2011,"McGraw-Hill","Consumer Discretionary"
"2012-12-31",0.3503,1458,"MHP",2012,"McGraw-Hill","Consumer Discretionary"
"2000-03-31",0.38448,756.1,"MCK",2000,"McKesson","Health Care"
"2001-03-31",0.39,822.66926,"MCK",2001,"McKesson","Health Care"
"2002-03-31",0.35997,989.7512,"MCK",2002,"McKesson","Health Care"
"2003-03-31",0.33079,932.9,"MCK",2003,"McKesson","Health Care"
"2004-03-31",0.29065,1216.3567,"MCK",2004,"McKesson","Health Care"
"2005-03-31",0.31969,1013.1792,"MCK",2005,"McKesson","Health Care"
"2006-03-31",0.36356,1159,"MCK",2006,"McKesson","Health Care"
"2007-03-31",0.31758,1258,"MCK",2007,"McKesson","Health Care"
"2008-03-31",0.31842,1514,"MCK",2008,"McKesson","Health Care"
"2009-03-31",0.26296,1689,"MCK",2009,"McKesson","Health Care"
"2010-03-31",0.26296,1689,"MCK",2010,"McKesson","Health Care"
"2011-03-31",0.3081,2088,"MCK",2011,"McKesson","Health Care"
"2012-03-31",0.2926,2298,"MCK",2012,"McKesson","Health Care"
"2008-12-31",0.38535,708.8,"MJN",2008,"Mead Johnson","Consumer Staples"
"2009-12-31",0.30051,712.7,"MJN",2009,"Mead Johnson","Consumer Staples"
"2010-12-31",0.27763,712.1,"MJN",2010,"Mead Johnson","Consumer Staples"
"2011-12-31",0.2811,794,"MJN",2011,"Mead Johnson","Consumer Staples"
"2002-12-31",0.20513,338,"MWV",2002,"MeadWestvaco","Materials"
"2003-12-31",0,854.9996,"MWV",2003,"MeadWestvaco","Materials"
"2004-12-31",0.11515,415.9076,"MWV",2004,"MeadWestvaco","Materials"
"2005-12-31",0.12022,327,"MWV",2005,"MeadWestvaco","Materials"
"2006-12-31",0.30709,339,"MWV",2006,"MeadWestvaco","Materials"
"2007-12-31",0.36624,314,"MWV",2007,"MeadWestvaco","Materials"
"2008-12-31",0.075,255,"MWV",2008,"MeadWestvaco","Materials"
"2009-12-31",0,195.7,"MWV",2009,"MeadWestvaco","Materials"
"2010-12-31",0.18125,492,"MWV",2010,"MeadWestvaco","Materials"
"2011-12-31",0.2842,688,"MWV",2011,"MeadWestvaco","Materials"
"2000-04-29",0.32389,1870.7,"MDT",2000,"Medtronic","Health Care"
"2001-04-29",0.3192,2175.75042,"MDT",2001,"Medtronic","Health Care"
"2002-04-29",0.29924,2478.7998,"MDT",2002,"Medtronic","Health Care"
"2003-04-29",0.29996,2653.6,"MDT",2003,"Medtronic","Health Care"
"2004-04-29",0.295,3623.9754,"MDT",2004,"Medtronic","Health Care"
"2005-04-29",0.29,3442.9121,"MDT",2005,"Medtronic","Health Care"
"2006-04-29",0.25878,3704.4,"MDT",2006,"Medtronic","Health Care"
"2007-04-29",0.20284,3739,"MDT",2007,"Medtronic","Health Care"
"2008-04-29",0.227,4087,"MDT",2008,"Medtronic","Health Care"
"2009-04-29",0.23379,4574,"MDT",2009,"Medtronic","Health Care"
"2010-04-29",0.21921,5130,"MDT",2010,"Medtronic","Health Care"
"2011-04-29",0.16833,5136.9,"MDT",2011,"Medtronic","Health Care"
"2012-04-29",0.1748,5182,"MDT",2012,"Medtronic","Health Care"
"1999-12-31",0.31661,9056.4,"MRK",1999,"Merck &","Health Care"
"2000-12-31",0.30562,10684.13904,"MRK",2000,"Merck &","Health Care"
"2001-12-31",0.3,11522.3877,"MRK",2001,"Merck &","Health Care"
"2002-12-31",0.3,9872.7,"MRK",2002,"Merck &","Health Care"
"2003-12-31",0.272,9911.7847,"MRK",2003,"Merck &","Health Care"
"2004-12-31",0.271,6621.3933,"MRK",2004,"Merck &","Health Care"
"2005-12-31",0.2909,6035.9,"MRK",2005,"Merck &","Health Care"
"2006-12-31",0.29883,5185.5,"MRK",2006,"Merck &","Health Care"
"2007-12-31",0.02827,5617.5,"MRK",2007,"Merck &","Health Care"
"2008-12-31",0.20386,9944,"MRK",2008,"Merck &","Health Care"
"2009-12-31",0.19954,4021.2,"MRK",2009,"Merck &","Health Care"
"2010-12-31",0.20012,3355,"MRK",2010,"Merck &","Health Care"
"2011-12-31",0.234,8163,"MRK",2011,"Merck &","Health Care"
"2002-12-31",0.28961,16947,"MET",2002,"MetLife","Financials"
"2005-12-31",0.27429,21032,"MET",2005,"MetLife","Financials"
"2006-12-31",0.26437,21632,"MET",2006,"MetLife","Financials"
"2007-12-31",0.29764,22584,"MET",2007,"MetLife","Financials"
"2008-12-31",0.28724,25353,"MET",2008,"MetLife","Financials"
"2009-12-31",0.21173,23558,"MET",2009,"MetLife","Financials"
"2010-12-31",0.2827,27394,"MET",2010,"MetLife","Financials"
"2011-12-31",0.2805,36361,"MET",2011,"MetLife","Financials"
"2000-12-31",0,-1714,"PCS",2000,"MetroPCS","Telecommunications Services"
"2001-12-31",0,-27.2663,"PCS",2001,"MetroPCS","Telecommunications Services"
"2002-12-31",0,1513.0155,"PCS",2002,"MetroPCS","Telecommunications Services"
"2003-12-31",0,613,"PCS",2003,"MetroPCS","Telecommunications Services"
"2007-12-31",0.40577,246.1,"PCS",2007,"MetroPCS","Telecommunications Services"
"2008-12-31",0.38312,460.8,"PCS",2008,"MetroPCS","Telecommunications Services"
"2009-12-31",0.46523,486.7,"PCS",2009,"MetroPCS","Telecommunications Services"
"2010-12-31",0.33221,530.6,"PCS",2010,"MetroPCS","Telecommunications Services"
"2011-12-31",0.38068,680.1,"PCS",2011,"MetroPCS","Telecommunications Services"
"2012-12-31",0.3619,751,"PCS",2012,"MetroPCS","Telecommunications Services"
"2000-03-31",0.26999,204.8,"MCHP",2000,"Microchip Technology","Information Technology"
"2001-03-31",0.27198,284.1329,"MCHP",2001,"Microchip Technology","Information Technology"
"2002-03-31",0.25458,230.9107,"MCHP",2002,"Microchip Technology","Information Technology"
"2003-03-31",0.2525,174.9,"MCHP",2003,"Microchip Technology","Information Technology"
"2004-03-31",0.25504,315.5941,"MCHP",2004,"Microchip Technology","Information Technology"
"2005-03-31",0.23997,279.7449,"MCHP",2005,"Microchip Technology","Information Technology"
"2006-03-31",0.24001,326.3,"MCHP",2006,"Microchip Technology","Information Technology"
"2007-03-31",0.24,347.8,"MCHP",2007,"Microchip Technology","Information Technology"
"2008-03-31",0.19537,328.4,"MCHP",2008,"Microchip Technology","Information Technology"
"2009-03-31",0.14366,238.9,"MCHP",2009,"Microchip Technology","Information Technology"
"2010-03-31",0.12152,250.6,"MCHP",2010,"Microchip Technology","Information Technology"
"2011-03-31",0.11788,496.8,"MCHP",2011,"Microchip Technology","Information Technology"
"2012-03-31",0.1132,397,"MCHP",2012,"Microchip Technology","Information Technology"
"2000-08-28",0.34382,3279.5,"MU",2000,"Micron Technology","Information Technology"
"2001-08-28",0,211.35783,"MU",2001,"Micron Technology","Information Technology"
"2002-08-28",0,622.8875,"MU",2002,"Micron Technology","Information Technology"
"2003-08-28",0,-1186.5,"MU",2003,"Micron Technology","Information Technology"
"2004-08-28",0.3222,1444.5776,"MU",2004,"Micron Technology","Information Technology"
"2005-08-28",0.3222,227.0776,"MU",2005,"Micron Technology","Information Technology"
"2006-08-28",0.05325,194,"MU",2006,"Micron Technology","Information Technology"
"2007-08-28",0.09184,84,"MU",2007,"Micron Technology","Information Technology"
"2008-08-28",0,-1595,"MU",2008,"Micron Technology","Information Technology"
"2009-08-28",0,-1440,"MU",2009,"Micron Technology","Information Technology"
"2010-08-28",0,-1440,"MU",2010,"Micron Technology","Information Technology"
"2011-08-28",0.036458333333333,1562,"MU",2011,"Micron Technology","Information Technology"
"2012-08-28",0,-570,"MU",2012,"Micron Technology","Information Technology"
"2000-06-30",0.34004,11777,"MSFT",2000,"Microsoft","Information Technology"
"2001-06-30",0.335,13255.104,"MSFT",2001,"Microsoft","Information Technology"
"2002-06-30",0.32002,12994.0068,"MSFT",2002,"Microsoft","Information Technology"
"2003-06-30",0.32187,14013,"MSFT",2003,"Microsoft","Information Technology"
"2004-06-30",0.33101,14958.6935,"MSFT",2004,"Microsoft","Information Technology"
"2005-06-30",0.32038,16643.7624,"MSFT",2005,"Microsoft","Information Technology"
"2006-06-30",0.3101,16472,"MSFT",2006,"Microsoft","Information Technology"
"2007-06-30",0.30028,18524,"MSFT",2007,"Microsoft","Information Technology"
"2008-06-30",0.25754,22492,"MSFT",2008,"Microsoft","Information Technology"
"2009-06-30",0.26497,20363,"MSFT",2009,"Microsoft","Information Technology"
"2010-06-30",0.24999,24157,"MSFT",2010,"Microsoft","Information Technology"
"2011-06-30",0.17531,27161,"MSFT",2011,"Microsoft","Information Technology"
"2012-06-30",0.1858,27956,"MSFT",2012,"Microsoft","Information Technology"
"2000-06-30",0.31407,512.3,"MOLX",2000,"Molex","Information Technology"
"2001-06-30",0.30046,541.01272,"MOLX",2001,"Molex","Information Technology"
"2002-06-30",0.24023,346.5274,"MOLX",2002,"Molex","Information Technology"
"2003-06-30",0.24218,143.5,"MOLX",2003,"Molex","Information Technology"
"2005-06-30",0.27567,250.4946,"MOLX",2005,"Molex","Information Technology"
"2006-06-30",0.27567,250.4,"MOLX",2006,"Molex","Information Technology"
"2007-06-30",0.288,358.4,"MOLX",2007,"Molex","Information Technology"
"2008-06-30",0.288,358.4,"MOLX",2008,"Molex","Information Technology"
"2009-06-30",0.04379,69.5,"MOLX",2009,"Molex","Information Technology"
"2010-06-30",0.30421,281.8,"MOLX",2010,"Molex","Information Technology"
"2011-06-30",0.30694,444.6,"MOLX",2011,"Molex","Information Technology"
"2012-06-30",0.2988,411,"MOLX",2012,"Molex","Information Technology"
"2005-12-31",0.2497,567.5,"TAP",2005,"Molson","Consumer Staples"
"2006-12-31",0.17457,581,"TAP",2006,"Molson","Consumer Staples"
"2007-12-31",0.20124,753.3,"TAP",2007,"Molson","Consumer Staples"
"2008-12-31",0.20231,600.3,"TAP",2008,"Molson","Consumer Staples"
"2009-12-31",0.01141,404.7,"TAP",2009,"Molson","Consumer Staples"
"2010-12-31",0.15773,429.7,"TAP",2010,"Molson","Consumer Staples"
"2011-12-31",0.1284,448,"TAP",2011,"Molson","Consumer Staples"
"2002-08-31",0.35853,1330.9801,"MON",2002,"Monsanto","Materials"
"2003-08-31",0.36379,609,"MON",2003,"Monsanto","Materials"
"2004-08-31",0.3451,1213.2688,"MON",2004,"Monsanto","Materials"
"2005-08-31",0.32609,863.137,"MON",2005,"Monsanto","Materials"
"2006-08-31",0.39846,1112.5,"MON",2006,"Monsanto","Materials"
"2007-08-31",0.30853,1175,"MON",2007,"Monsanto","Materials"
"2008-08-31",0.23095,1418,"MON",2008,"Monsanto","Materials"
"2009-08-31",0.31947,2721,"MON",2009,"Monsanto","Materials"
"2010-08-31",0.25699,3464,"MON",2010,"Monsanto","Materials"
"2011-08-31",0.21714,1817,"MON",2011,"Monsanto","Materials"
"2012-08-31",0.3058,3138,"MON",2012,"Monsanto","Materials"
"2002-12-31",0.32229,56.5,"MNST",2002,"Monster Beverage","Consumer Staples"
"2003-12-31",0.6,52.8729,"MNST",2003,"Monster Beverage","Consumer Staples"
"2004-12-31",0.34255,114.3364,"MNST",2004,"Monster Beverage","Consumer Staples"
"2005-12-31",0.35142,176.4,"MNST",2005,"Monster Beverage","Consumer Staples"
"2006-12-31",0.35298,229.8,"MNST",2006,"Monster Beverage","Consumer Staples"
"2011-12-31",0.3741,457,"MNST",2011,"Monster Beverage","Consumer Staples"
"1999-12-31",0.44209,283.4,"MCO",1999,"Moody's","Financials"
"2000-12-31",0.4419,305.12518,"MCO",2000,"Moody's","Financials"
"2001-12-31",0.44436,415.503,"MCO",2001,"Moody's","Financials"
"2002-12-31",0.44163,538.1,"MCO",2002,"Moody's","Financials"
"2003-12-31",0.45188,695.7275,"MCO",2003,"Moody's","Financials"
"2004-12-31",0.40996,786.4502,"MCO",2004,"Moody's","Financials"
"2005-12-31",0.40265,939.6,"MCO",2005,"Moody's","Financials"
"2006-12-31",0.40213,1098.9,"MCO",2006,"Moody's","Financials"
"2007-12-31",0.41733,1181,"MCO",2007,"Moody's","Financials"
"2008-12-31",0.3708,746,"MCO",2008,"Moody's","Financials"
"2009-12-31",0.37001,705,"MCO",2009,"Moody's","Financials"
"2010-12-31",0.28135,772.8,"MCO",2010,"Moody's","Financials"
"2011-12-31",0.3117,888,"MCO",2011,"Moody's","Financials"
"2000-12-31",0,-6.14574,"MS",2000,"Morgan Stanley","Financials"
"2001-12-31",0,-3.124,"MS",2001,"Morgan Stanley","Financials"
"2002-12-31",0,-1.701,"MS",2002,"Morgan Stanley","Financials"
"2003-12-31",0,-1.601,"MS",2003,"Morgan Stanley","Financials"
"2005-12-31",0.28833,33304,"MS",2005,"Morgan Stanley","Financials"
"2006-12-31",0.33002,54895,"MS",2006,"Morgan Stanley","Financials"
"2007-12-31",0.24484,60743,"MS",2007,"Morgan Stanley","Financials"
"2008-12-31",0.20988,39810,"MS",2008,"Morgan Stanley","Financials"
"2009-12-31",0,7569,"MS",2009,"Morgan Stanley","Financials"
"2010-12-31",0.11916,12616,"MS",2010,"Morgan Stanley","Financials"
"2011-12-31",0.2319,13021,"MS",2011,"Morgan Stanley","Financials"
"2005-12-31",0,396.1,"MOS",2005,"The Mosaic","Materials"
"2006-12-31",0.35235,616.3,"MOS",2006,"The Mosaic","Materials"
"2007-12-31",0.31587,2836.7,"MOS",2007,"The Mosaic","Materials"
"2008-12-31",0.37506,2828.5,"MOS",2008,"The Mosaic","Materials"
"2009-12-31",0.26191,1333,"MOS",2009,"The Mosaic","Materials"
"2010-12-31",0.4051,2749.3,"MOS",2010,"The Mosaic","Materials"
"2011-12-31",0.2706,2675,"MOS",2011,"The Mosaic","Materials"
"1999-12-31",0.01154,4.9,"MSI",1999,"Motorola Solutions","Information Technology"
"2000-12-31",0,3.95006,"MSI",2000,"Motorola Solutions","Information Technology"
"2001-12-31",0.43849,1.8689,"MSI",2001,"Motorola Solutions","Information Technology"
"2002-12-31",0.38743,6,"MSI",2002,"Motorola Solutions","Information Technology"
"2003-12-31",0.42342,0.6981,"MSI",2003,"Motorola Solutions","Information Technology"
"2004-12-31",0,-4.7875,"MSI",2004,"Motorola Solutions","Information Technology"
"2005-12-31",0,-2.4259,"MSI",2005,"Motorola Solutions","Information Technology"
"2006-12-31",0.39437,2.9,"MSI",2006,"Motorola Solutions","Information Technology"
"2011-12-31",0.3343,1373,"MSI",2011,"Motorola Solutions","Information Technology"
"1999-12-31",0.37051,384.9,"MUR",1999,"Murphy Oil","Energy"
"2000-12-31",0.34335,698.14359,"MUR",2000,"Murphy Oil","Energy"
"2001-12-31",0.39918,688.5377,"MUR",2001,"Murphy Oil","Energy"
"2002-12-31",0.35244,151.9,"MUR",2002,"Murphy Oil","Energy"
"2003-12-31",0.4147,788.9515,"MUR",2003,"Murphy Oil","Energy"
"2004-12-31",0.38346,788.1897,"MUR",2004,"Murphy Oil","Energy"
"2005-12-31",0.38931,1260.2,"MUR",2005,"Murphy Oil","Energy"
"2006-12-31",0.37936,1130,"MUR",2006,"Murphy Oil","Energy"
"2007-12-31",0.38045,1247.6,"MUR",2007,"Murphy Oil","Energy"
"2008-12-31",0.38267,2815.3,"MUR",2008,"Murphy Oil","Energy"
"2009-12-31",0.42019,1327.7,"MUR",2009,"Murphy Oil","Energy"
"2010-12-31",0.43568,1448.9,"MUR",2010,"Murphy Oil","Energy"
"2011-12-31",0.5223,1536,"MUR",2011,"Murphy Oil","Energy"
"1999-12-31",0.36457,258.7,"MYL",1999,"Mylan","Health Care"
"2000-12-31",0.33837,208.96556,"MYL",2000,"Mylan","Health Care"
"2001-12-31",0.36263,441.2888,"MYL",2001,"Mylan","Health Care"
"2002-12-31",0.36144,414,"MYL",2002,"Mylan","Health Care"
"2003-12-31",0.34724,530.7331,"MYL",2003,"Mylan","Health Care"
"2004-12-31",0.34798,303.4705,"MYL",2004,"Mylan","Health Care"
"2005-12-31",0.32797,267,"MYL",2005,"Mylan","Health Care"
"2006-12-31",0.48936,498.4,"MYL",2006,"Mylan","Health Care"
"2007-12-31",0,-988.3586,"MYL",2007,"Mylan","Health Care"
"2008-12-31",0,274.2,"MYL",2008,"Mylan","Health Care"
"2009-12-31",0.06126,319.4,"MYL",2009,"Mylan","Health Care"
"2010-12-31",0.02922,417.2,"MYL",2010,"Mylan","Health Care"
"2011-12-31",0.18,759,"MYL",2011,"Mylan","Health Care"
"1999-12-31",0.39284,154.5,"NBR",1999,"Nabors Industries Ltd.","Energy"
"2000-12-31",0.40243,332.30584,"NBR",2000,"Nabors Industries Ltd.","Energy"
"2001-12-31",0.35865,688.7185,"NBR",2001,"Nabors Industries Ltd.","Energy"
"2002-12-31",0.15158,155.2,"NBR",2002,"Nabors Industries Ltd.","Energy"
"2003-12-31",0,437.664,"NBR",2003,"Nabors Industries Ltd.","Energy"
"2004-12-31",0.0994,325.631,"NBR",2004,"Nabors Industries Ltd.","Energy"
"2005-12-31",0.25774,874.2,"NBR",2005,"Nabors Industries Ltd.","Energy"
"2006-12-31",0.30606,1458.4,"NBR",2006,"Nabors Industries Ltd.","Energy"
"2007-12-31",0.2111,1270.3,"NBR",2007,"Nabors Industries Ltd.","Energy"
"2008-12-31",0.31243,1263.6,"NBR",2008,"Nabors Industries Ltd.","Energy"
"2009-12-31",0.10328,633,"NBR",2009,"Nabors Industries Ltd.","Energy"
"2010-12-31",0.14986,622.2,"NBR",2010,"Nabors Industries Ltd.","Energy"
"2011-12-31",0.2924,927,"NBR",2011,"Nabors Industries Ltd.","Energy"
"2001-12-31",0.45543,214.6252,"NDAQ",2001,"NASDAQ OMX Group","Financials"
"2002-12-31",0.46659,121,"NDAQ",2002,"NASDAQ OMX Group","Financials"
"2003-12-31",0,138.603,"NDAQ",2003,"NASDAQ OMX Group","Financials"
"2004-12-31",0.29338,8.2186,"NDAQ",2004,"NASDAQ OMX Group","Financials"
"2005-12-31",0.41945,113.6,"NDAQ",2005,"NASDAQ OMX Group","Financials"
"2006-12-31",0.40215,214.1,"NDAQ",2006,"NASDAQ OMX Group","Financials"
"2007-12-31",0.39117,402.5,"NDAQ",2007,"NASDAQ OMX Group","Financials"
"2008-12-31",0.33894,665.5,"NDAQ",2008,"NASDAQ OMX Group","Financials"
"2009-12-31",0.31802,707,"NDAQ",2009,"NASDAQ OMX Group","Financials"
"2010-12-31",0.32724,707,"NDAQ",2010,"NASDAQ OMX Group","Financials"
"2011-12-31",0.3208,805,"NDAQ",2011,"NASDAQ OMX Group","Financials"
"2004-12-31",0.24652,337.5206,"NOV",2004,"National Oilwell Varco","Energy"
"2005-12-31",0.32302,524.1,"NOV",2005,"National Oilwell Varco","Energy"
"2006-12-31",0.33902,1111.1,"NOV",2006,"National Oilwell Varco","Energy"
"2007-12-31",0.33309,2044.4,"NOV",2007,"National Oilwell Varco","Energy"
"2008-12-31",0.33526,2917.5,"NOV",2008,"National Oilwell Varco","Energy"
"2009-12-31",0.33376,2462,"NOV",2009,"National Oilwell Varco","Energy"
"2010-12-31",0.30788,2447,"NOV",2010,"National Oilwell Varco","Energy"
"2011-12-31",0.3207,2937,"NOV",2011,"National Oilwell Varco","Energy"
"2000-04-25",0.355,121.1,"NTAP",2000,"NetApp","Information Technology"
"2001-04-25",0.32717,184.83894,"NTAP",2001,"NetApp","Information Technology"
"2002-04-25",0.23999,83.6531,"NTAP",2002,"NetApp","Information Technology"
"2003-04-25",0.23,98,"NTAP",2003,"NetApp","Information Technology"
"2004-04-25",0.20996,226.6871,"NTAP",2004,"NetApp","Information Technology"
"2005-04-25",0.19,270.4804,"NTAP",2005,"NetApp","Information Technology"
"2006-04-25",0.18,342.6,"NTAP",2006,"NetApp","Information Technology"
"2007-04-25",0.17233,301.3,"NTAP",2007,"NetApp","Information Technology"
"2008-04-25",0.19065,313.6,"NTAP",2008,"NetApp","Information Technology"
"2009-04-25",0,47.2,"NTAP",2009,"NetApp","Information Technology"
"2010-04-25",0.10425,488.4,"NTAP",2010,"NetApp","Information Technology"
"2011-04-25",0.15237,824.3,"NTAP",2011,"NetApp","Information Technology"
"2012-04-25",0.1502,747,"NTAP",2012,"NetApp","Information Technology"
"2001-12-31",0,-1.0726,"NFLX",2001,"NetFlix","Information Technology"
"2002-12-31",0,-1.9,"NFLX",2002,"NetFlix","Information Technology"
"2003-12-31",0,55.4471,"NFLX",2003,"NetFlix","Information Technology"
"2004-12-31",0.00831,19.3675,"NFLX",2004,"NetFlix","Information Technology"
"2005-12-31",0.25145,10,"NFLX",2005,"NetFlix","Information Technology"
"2006-12-31",0.3889,64.4,"NFLX",2006,"NetFlix","Information Technology"
"2007-12-31",0.39331,76.9,"NFLX",2007,"NetFlix","Information Technology"
"2008-12-31",0.3597,115.2,"NFLX",2008,"NetFlix","Information Technology"
"2009-12-31",0.39717,187.4,"NFLX",2009,"NetFlix","Information Technology"
"2010-12-31",0.39912,277.5,"NFLX",2010,"NetFlix","Information Technology"
"2011-12-31",0.371,376,"NFLX",2011,"NetFlix","Information Technology"
"1999-12-31",0.38999,1146.7,"NWL",1999,"Newell Rubbermaid","Consumer Discretionary"
"2000-12-31",0.38183,1172.65777,"NWL",2000,"Newell Rubbermaid","Consumer Discretionary"
"2001-12-31",0.33762,1023.2673,"NWL",2001,"Newell Rubbermaid","Consumer Discretionary"
"2002-12-31",0.3347,797.3,"NWL",2002,"Newell Rubbermaid","Consumer Discretionary"
"2003-12-31",0.3235,1010.6,"NWL",2003,"Newell Rubbermaid","Consumer Discretionary"
"2004-12-31",0.28067,638.3146,"NWL",2004,"Newell Rubbermaid","Consumer Discretionary"
"2005-12-31",0.15959,628.8,"NWL",2005,"Newell Rubbermaid","Consumer Discretionary"
"2006-12-31",0.08584,723,"NWL",2006,"Newell Rubbermaid","Consumer Discretionary"
"2007-12-31",0.23803,472.3,"NWL",2007,"Newell Rubbermaid","Consumer Discretionary"
"2008-12-31",0.53528,621.5,"NWL",2008,"Newell Rubbermaid","Consumer Discretionary"
"2009-12-31",0.33326,674.9,"NWL",2009,"Newell Rubbermaid","Consumer Discretionary"
"2010-12-31",0.02498,707.4,"NWL",2010,"Newell Rubbermaid","Consumer Discretionary"
"2011-12-31",0.3011,684,"NWL",2011,"Newell Rubbermaid","Consumer Discretionary"
"2000-07-24",0.36178,219.8,"NFX",2000,"Newfield Exploration","Energy"
"2001-07-24",0.34188,412.90706,"NFX",2001,"Newfield Exploration","Energy"
"2002-07-24",0.37296,579.4325,"NFX",2002,"Newfield Exploration","Energy"
"2003-07-24",0.33402,173.5,"NFX",2003,"Newfield Exploration","Energy"
"2004-07-24",0.36401,777.4965,"NFX",2004,"Newfield Exploration","Energy"
