"Date","Effective Tax Rate","Earnings Before Interest and Taxes","symbol"
1999-12-31,0.31509,4152,"HON"
2000-12-31,0.2949,4624.2504,"HON"
2001-12-31,0.29511,3674.1018,"HON"
2002-12-31,0.26542,2508,"HON"
2003-12-31,0.18049,2513.6064,"HON"
2004-12-31,0.2375,1700.1718,"HON"
2005-12-31,0.25269,2481,"HON"
2006-12-31,0.25733,3061,"HON"
2007-12-31,0.26408,3724,"HON"
2008-12-31,0.26546,3529,"HON"
2009-12-31,0.26494,3382,"HON"
2010-12-31,0.28981,3607,"HON"
2011-12-31,0.2642,4376,"HON"
1999-10-31,0.35008,299.7,"HRL"
2000-10-31,0.35617,328.55394,"HRL"
2001-10-31,0.35989,390.5121,"HRL"
2002-10-31,0.35598,310.5,"HRL"
2003-10-31,0.3579,392.728,"HRL"
2004-10-31,0.36456,357.0005,"HRL"
2005-10-31,0.374,418.6,"HRL"
2006-10-31,0.3354,446.2,"HRL"
2007-10-31,0.3575,475.7,"HRL"
2008-10-31,0.37601,509.4,"HRL"
2009-10-31,0.347,533.5,"HRL"
2010-10-31,0.3486,643.2,"HRL"
2011-10-31,0.3334,716,"HRL"
1999-12-31,0.41059,84.7,"HSP"
2000-12-31,0.39437,96.01416,"HSP"
2001-12-31,0.39167,81.0008,"HSP"
2003-12-31,0.275,506.3741,"HSP"
2004-12-31,0.24715,363.1335,"HSP"
2005-12-31,0.23628,369.3,"HSP"
2006-12-31,0.04606,339.6,"HSP"
2007-12-31,0,302.7,"HSP"
2008-12-31,0,517.8,"HSP"
2009-12-31,0,502.9,"HSP"
2010-12-31,0,538.9,"HSP"
2011-12-31,0,502,"HSP"
2005-12-31,0.14815,510,"HST"
2006-12-31,0.01592,764,"HST"
2007-12-31,0.00542,902,"HST"
2008-12-31,0,741,"HST"
2009-12-31,0,98,"HST"
2010-12-31,0,223,"HST"
2002-12-31,0.3629,460.6,"HCBK"
2005-12-31,0.37597,765.5,"HCBK"
2006-12-31,0.37343,1026.1,"HCBK"
2007-12-31,0.38586,1359.9,"HCBK"
2008-12-31,0.39205,1882.3,"HCBK"
2009-12-31,0.39672,2226.3,"HCBK"
2010-12-31,0.39804,2304.8,"HCBK"
2011-12-31,0,1624,"HCBK"
1999-12-31,0.36095,184,"HUM"
2000-12-31,0.21053,170.478,"HUM"
2001-12-31,0.36,369.8705,"HUM"
2002-12-31,0.2733,263.1,"HUM"
2003-12-31,0.32667,501.2783,"HUM"
2004-12-31,0.33177,432.5806,"HUM"
2005-12-31,0.25267,487.4,"HUM"
2006-12-31,0.36038,796.4,"HUM"
2007-12-31,0.35338,1358.2,"HUM"
2008-12-31,0.34819,1187.1,"HUM"
2009-12-31,0.35092,1707.6,"HUM"
2010-12-31,0.37162,1854.6,"HUM"
2011-12-31,0.3651,2344,"HUM"
1999-12-31,0.31345,1540.1,"HBAN"
2002-12-31,0.38066,1831.1,"HBAN"
2005-12-31,0.24189,1345.5,"HBAN"
2006-12-31,0.10279,1373.2,"HBAN"
2007-12-31,0,1706.3,"HBAN"
2008-12-31,0,1790.2,"HBAN"
2009-12-31,0,1869.2,"HBAN"
2010-12-31,0.11343,1949.2,"HBAN"
2011-12-31,0.2328,1798,"HBAN"
1999-12-31,0.36396,1903.9,"ITW"
2000-12-31,0.35192,2098.55272,"ITW"
2001-12-31,0.34805,1797.0399,"ITW"
2002-12-31,0.35,1533.7,"ITW"
2003-12-31,0.34001,1963.9669,"ITW"
2004-12-31,0.33,2056.3296,"ITW"
2005-12-31,0.31477,2259.2,"ITW"
2006-12-31,0.29752,2420.9,"ITW"
2007-12-31,0.29249,2623.8,"ITW"
2008-12-31,0.2775,2523.7,"ITW"
2009-12-31,0.20127,1694.8,"ITW"
2010-12-31,0.30959,2570.5,"ITW"
2011-12-31,0.286,2986,"ITW"
1999-12-31,0.34691,1371.7,"IR"
2000-12-31,0.34137,1487.77562,"IR"
2001-12-31,0,978.7534,"IR"
2002-12-31,0.05236,685,"IR"
2003-12-31,0.13698,1060.7039,"IR"
2004-12-31,0.14295,1120.0381,"IR"
2005-12-31,0.16274,1361.8,"IR"
2006-12-31,0.17823,1440.8,"IR"
2007-12-31,0.21803,1057.8,"IR"
2008-12-31,0.12677,1214.1,"IR"
2009-12-31,0.12753,953,"IR"
2010-12-31,0.22333,1292.8,"IR"
2011-12-31,0.2191,1507,"IR"
2006-12-31,0.22889,249.2,"TEG"
2007-12-31,0.32198,366.5,"TEG"
2008-12-31,0.29091,246.7,"TEG"
2009-12-31,0.4146,378.5,"TEG"
2010-12-31,0.4042,485.4,"TEG"
2011-12-31,0.3671,409,"TEG"
1999-12-31,0.34276,13756,"INTC"
2000-12-31,0.30153,15230.6616,"INTC"
2001-12-31,0.37213,8922.9434,"INTC"
2002-12-31,0.25879,4950,"INTC"
2003-12-31,0.242,13108.3209,"INTC"
2004-12-31,0.27849,10308.0195,"INTC"
2005-12-31,0.31293,12216,"INTC"
2006-12-31,0.28636,6249,"INTC"
2007-12-31,0.23893,8748,"INTC"
2008-12-31,0.31148,9664,"INTC"
2009-12-31,0.23405,5711,"INTC"
2010-12-31,0.28686,15606,"INTC"
2011-12-31,0.2721,17737,"INTC"
2005-12-31,0.33116,76,"ICE"
2006-12-31,0.32593,204.6,"ICE"
2007-12-31,0.32871,353.6,"ICE"
2008-12-31,0.36436,493.6,"ICE"
2009-12-31,0.36368,512.6,"ICE"
2010-12-31,0.33169,652.3,"ICE"
2011-12-31,0.3128,793,"ICE"
1999-12-31,0.30072,16711,"IBM"
2000-12-31,0.29834,17343.2952,"IBM"
2001-12-31,0.2949,14114.6533,"IBM"
2002-12-31,0.30288,10224,"IBM"
2003-12-31,0.29989,14786.8329,"IBM"
2004-12-31,0.30005,11291.1119,"IBM"
2005-12-31,0.30321,9376,"IBM"
2006-12-31,0.29293,12621,"IBM"
2007-12-31,0.28097,15276,"IBM"
2008-12-31,0.2621,15938,"IBM"
2009-12-31,0.25984,17013,"IBM"
2010-12-31,0.24793,18150,"IBM"
2011-12-31,0.2451,20286,"IBM"
1999-12-31,0.33463,341.1,"IFF"
2000-12-31,0.33554,322.10856,"IFF"
2001-12-31,0.37982,409.1501,"IFF"
2002-12-31,0.33961,311.6,"IFF"
2003-12-31,0.31998,440.1972,"IFF"
2004-12-31,0.30224,342.1781,"IFF"
2005-12-31,0.17328,305.3,"IFF"
2006-12-31,0.31755,346.5,"IFF"
2007-12-31,0.24813,377.9,"IFF"
2008-12-31,0.18167,376.1,"IFF"
2009-12-31,0.28839,364.9,"IFF"
2010-12-31,0.26707,426.5,"IFF"
2011-12-31,0.2714,474,"IFF"
2000-09-28,0.31978,238.4,"IGT"
2001-09-28,0.3698,457.5538,"IGT"
2002-09-28,0.37697,646.0576,"IGT"
2003-09-28,0.37697,500,"IGT"
2004-09-28,0.32217,964.1024,"IGT"
2005-09-28,0.32217,814.3024,"IGT"
2006-09-28,0.35922,663.7,"IGT"
2007-09-28,0.36591,725.1,"IGT"
2008-09-28,0.36854,615.2,"IGT"
2009-09-28,0.41455,450,"IGT"
2010-09-28,0.36581,237.9,"IGT"
2011-09-28,0.29108,576.7,"IGT"
2012-09-28,0.2874,610,"IGT"
1999-12-31,0.28955,3287,"IP"
2000-12-31,0.28664,4711.696,"IP"
2001-12-31,0.28656,3570.0774,"IP"
2002-12-31,0.2999,1989,"IP"
2003-12-31,0,2716.8141,"IP"
2004-12-31,0.31361,1927.4116,"IP"
2005-12-31,0.28121,1619,"IP"
2006-12-31,0.35288,1666,"IP"
2007-12-31,0.32736,1879,"IP"
2008-12-31,0.31316,4140,"IP"
2009-12-31,0.40587,6115,"IP"
2010-12-31,0.26886,4767,"IP"
2011-12-31,0.2133,5187,"IP"
2000-05-26,0.40213,951.6,"IPG"
2001-05-26,0.39005,1133.03612,"IPG"
2002-05-26,0.42509,1148.1302,"IPG"
2003-05-26,0.52864,545,"IPG"
2004-05-26,0,792.7317,"IPG"
2005-05-26,0,403.7709,"IPG"
2006-05-26,0,-12.9,"IPG"
2007-05-26,0.30016,167.7,"IPG"
2008-05-26,0.25947,344.3,"IPG"
2009-05-26,0.33213,606.8,"IPG"
2010-05-26,0.38769,345.9,"IPG"
2011-05-26,0.38016,548.7,"IPG"
2012-05-26,0.3185,688,"IPG"
2000-07-31,0.29078,354.6,"INTU"
2001-07-31,0.43016,279.8007,"INTU"
2002-07-31,0.20574,327.7286,"INTU"
2003-07-31,0.30913,376.1,"INTU"
2004-07-31,0.3,541.8198,"INTU"
2005-07-31,0.32564,482.788,"INTU"
2006-07-31,0.38228,662.6,"INTU"
2007-07-31,0.36471,737,"INTU"
2008-07-31,0.35609,686.3,"INTU"
2009-07-31,0.31402,785.3,"INTU"
2010-07-31,0.3388,863,"INTU"
2011-07-31,0.3388,863,"INTU"
2012-07-31,0.3405,1007,"INTU"
1999-12-31,0,0,"ISRG"
2000-12-31,0,-20.67352,"ISRG"
2001-12-31,0,-17.2681,"ISRG"
2002-12-31,0,-20.2296,"ISRG"
2003-12-31,0,-1.2563,"ISRG"
2004-12-31,0.03,21.1486,"ISRG"
2005-12-31,0,68.8,"ISRG"
2006-12-31,0.40032,107.4,"ISRG"
2007-12-31,0.39074,206.8,"ISRG"
2008-12-31,0.39047,310.8,"ISRG"
2009-12-31,0.41278,377.4,"ISRG"
2010-12-31,0.33287,555.2,"ISRG"
2011-12-31,0.3024,695,"ISRG"
2009-12-31,0.39856,495.1,"IVZ"
2010-12-31,0.25361,739.9,"IVZ"
2011-12-31,0.3151,898,"IVZ"
2000-12-31,2.29995,257.05584,"IRM"
2001-12-31,0,302.2416,"IRM"
2002-12-31,0.41097,254.1,"IRM"
2003-12-31,0.42506,436.8783,"IRM"
2004-12-31,0.41727,343.8739,"IRM"
2005-12-31,0.41359,386.8,"IRM"
2006-12-31,0.41832,397.6,"IRM"
2007-12-31,0.30943,449.2,"IRM"
2008-12-31,0.40149,500.1,"IRM"
2009-12-31,0.37643,548.9,"IRM"
2010-12-31,0.35007,601.2,"IRM"
2011-12-31,0.3153,609,"IRM"
2000-08-31,0.31523,317.4,"JBL"
2001-08-31,0.27919,352.95205,"JBL"
2002-08-31,0.22883,296.0819,"JBL"
2003-08-31,0.18148,181.9,"JBL"
2004-08-31,0.16,438.9536,"JBL"
2005-08-31,0.16002,326.7446,"JBL"
2006-08-31,0.16002,327.1,"JBL"
2007-08-31,0.2782,367.9,"JBL"
2008-08-31,0.14235,283.7,"JBL"
2009-08-31,0.0954,306.2,"JBL"
2010-08-31,0.6,344.2,"JBL"
2011-08-31,0.24994,386.4,"JBL"
2012-08-31,0.209,655,"JBL"
2000-09-26,0.37386,139.9,"JEC"
2001-09-26,0.37412,164.79098,"JEC"
2002-09-26,0.35,207.4648,"JEC"
2003-09-26,0.35,172.4,"JEC"
2004-09-26,0.35,232.4665,"JEC"
2005-09-26,0.36024,241.5755,"JEC"
2006-09-26,0.36024,241.5,"JEC"
2007-09-26,0.36,441.9,"JEC"
2008-09-26,0.36,441.9,"JEC"
2009-09-26,0.36,620.6,"JEC"
2010-09-26,0.20296,400.1,"JEC"
2011-09-26,0.20296,400.1,"JEC"
2012-09-26,0.341,596,"JEC"
2000-06-28,0.33973,511.8,"JDSU"
2001-06-28,0,668.54304,"JDSU"
2002-06-28,0,32.5946,"JDSU"
2003-06-28,0,-258.9933,"JDSU"
2004-06-28,0,-49.9817,"JDSU"
2005-06-28,0,-112.5776,"JDSU"
2006-06-28,0,-55.1,"JDSU"
2007-06-28,0.0305,65.6,"JDSU"
2008-06-28,0.0305,65.6,"JDSU"
2009-06-28,0.02046,77.7,"JDSU"
2010-06-28,0.02648,93.7,"JDSU"
2011-06-28,0,315.9,"JDSU"
2012-06-28,0,316,"JDSU"
1999-12-12,0.27456,7419,"JNJ"
2000-12-12,0.27514,7992.8277,"JNJ"
2001-12-12,0.28234,9489.9697,"JNJ"
2002-12-12,0.28996,9678,"JNJ"
2003-12-12,0.3018,13111.1784,"JNJ"
2004-12-12,0.27574,12842.7028,"JNJ"
2005-12-12,0.24775,13371,"JNJ"
2006-12-12,0.23348,13138,"JNJ"
2007-12-12,0.22098,15213,"JNJ"
2008-12-12,0.2351,15988,"JNJ"
2009-12-12,0.22042,16776,"JNJ"
2010-12-12,0.21099,16410,"JNJ"
2011-12-12,0.2009,17833,"JNJ"
2000-09-30,0.38297,1275.6,"JCI"
2001-09-30,0.41226,1477.86144,"JCI"
2002-09-30,0.34553,1638.8293,"JCI"
2003-09-30,0.30998,1161.6,"JCI"
2004-09-30,0.30998,1718.8314,"JCI"
2005-09-30,0.26046,1300.5555,"JCI"
2006-09-30,0.17142,1276.4,"JCI"
2007-09-30,0.05624,1479,"JCI"
2008-09-30,0.18668,1795,"JCI"
2009-09-30,0.24354,1961,"JCI"
2010-09-30,0,339,"JCI"
2011-09-30,0.18529,1679,"JCI"
2012-09-30,0.1557,1987,"JCI"
1999-12-31,0.34973,20476,"JPM"
2002-12-31,0.33982,27136,"JPM"
2005-12-31,0.32127,51352,"JPM"
2006-12-31,0.31364,61069,"JPM"
2007-12-31,0.32624,72011,"JPM"
2008-12-31,0,64199,"JPM"
2009-12-31,0.27479,83878,"JPM"
2010-12-31,0.30126,83927,"JPM"
2011-12-31,0.2906,77946,"JPM"
1999-12-31,0,-5,"JNPR"
2000-12-31,0.32931,248.9256,"JNPR"
2001-12-31,1.81133,118.6569,"JNPR"
2002-12-31,0,-20.9,"JNPR"
2003-12-31,0.33554,135.6508,"JNPR"
2004-12-31,0.32,331.5432,"JNPR"
2005-12-31,0.31,568.8,"JNPR"
2006-12-31,0.2684,420.8,"JNPR"
2007-12-31,0.28,507.8,"JNPR"
2008-12-31,0.28796,752.9,"JNPR"
2009-12-31,0.26818,528,"JNPR"
2010-12-31,0.26913,793.2,"JNPR"
2011-12-31,0.26,687,"JNPR"
2000-01-03,0.36176,1361.4,"K"
2001-01-03,0.31681,1366.59855,"K"
2002-01-03,0.39844,1688.0586,"K"
2003-01-03,0.36984,1508.1,"K"
2004-01-03,0.32698,1916.5012,"K"
2005-01-03,0.34798,1681.0232,"K"
2006-01-03,0.31205,1750.3,"K"
2007-01-03,0.317,1765.8,"K"
2008-01-03,0.28701,1868,"K"
2009-01-03,0.297,1953,"K"
2010-01-03,0.28266,2001,"K"
2011-01-03,0.28817,1990,"K"
2012-01-03,0.2904,1976,"K"
1999-12-31,0.33481,4848,"KEY"
2002-12-31,0.2561,3802,"KEY"
2005-12-31,0.28904,4063,"KEY"
2006-12-31,0.27389,4239,"KEY"
2007-12-31,0.22932,4407,"KEY"
2008-12-31,0,3426,"KEY"
2009-12-31,0,3197,"KEY"
2010-12-31,0.23455,3220,"KEY"
2011-12-31,0.2744,2787,"KEY"
1999-12-31,0.32426,2795.4,"KMB"
2000-12-31,0.31137,3203.2762,"KMB"
2001-12-31,0.28114,3161.5264,"KMB"
2002-12-31,0.28247,1830.5,"KMB"
2003-12-31,0.23994,3269.9092,"KMB"
2004-12-31,0.21668,2557.2203,"KMB"
2005-12-31,0.202,2566.4,"KMB"
2006-12-31,0.26128,2650.5,"KMB"
2007-12-31,0.2148,2579.6,"KMB"
2008-12-31,0.26999,2567,"KMB"
2009-12-31,0.2896,2922,"KMB"
2010-12-31,0.30902,2877,"KMB"
2011-12-31,0.3023,2391,"KMB"
1999-12-31,0,0,"KIM"
2002-12-31,0,0,"KIM"
2005-12-31,0,0,"KIM"
2006-12-31,0,0,"KIM"
2007-12-31,0,0,"KIM"
1999-12-31,0.16917,486.8,"KMI"
2000-12-31,0.40306,503.39135,"KMI"
2001-12-31,0.41401,492.6045,"KMI"
2002-12-31,0.40813,371.2,"KMI"
2003-12-31,0.39055,473.6341,"KMI"
2004-12-31,0.38666,397.9332,"KMI"
2005-12-31,0.39524,516.3,"KMI"
2011-12-31,0.3574,1539,"KMI"
2000-06-30,0.28165,370.2,"KLAC"
2001-06-30,0.2722,512.06492,"KLAC"
2002-06-30,0.248,314.4891,"KLAC"
2003-06-30,0.24,129.4,"KLAC"
2004-06-30,0.24949,380.3115,"KLAC"
2005-06-30,0.2531,582.6017,"KLAC"
2006-06-30,0.2531,582.5,"KLAC"
2007-06-30,0.22218,725.1,"KLAC"
2008-06-30,0.35905,737.8,"KLAC"
2009-06-30,0,15.5,"KLAC"
2010-06-30,0.25463,381,"KLAC"
2011-06-30,0.25463,381,"KLAC"
2012-06-30,0.2164,1050,"KLAC"
2000-02-02,0.387,567.8,"KSS"
2001-02-02,0.385,813.2944,"KSS"
2002-02-02,0.3803,1037.6278,"KSS"
2003-02-02,0.378,1129.7,"KSS"
2004-02-02,0.37798,1303.7703,"KSS"
2005-02-02,0.378,1236.3882,"KSS"
2006-02-02,0.37437,1416.2,"KSS"
2007-02-02,0.3752,1814.8,"KSS"
2008-02-02,0.37783,1804.5,"KSS"
2009-02-02,0.37895,1578,"KSS"
2010-02-02,0.37594,1764,"KSS"
2011-02-02,0.37486,1914,"KSS"
2012-02-02,0.3722,2158,"KSS"
2001-12-31,0.41406,5579.6796,"KFT"
2002-12-31,0.45402,7488.0684,"KFT"
2003-12-31,0.35485,6273,"KFT"
2004-12-31,0.34891,6784.988,"KFT"
2005-12-31,0.32284,5403.4104,"KFT"
2006-12-31,0.30345,5210,"KFT"
2007-12-31,0.3173,5255,"KFT"
2008-12-31,0.31203,4905,"KFT"
2009-12-31,0.30243,5317,"KFT"
2010-12-31,0.29368,5524,"KFT"
2011-12-31,0.27378,6591,"KFT"
2000-02-03,0.3953,3209.4,"KR"
2001-02-03,0.39202,3542.72892,"KR"
2002-02-03,0.38999,3718.7744,"KR"
2003-02-03,0.37449,2684.5,"KR"
2004-02-03,0.37487,3211.3108,"KR"
2005-02-03,0.36218,1746.2888,"KR"
2006-02-03,0.3718,2035,"KR"
2007-02-03,0.36213,2236,"KR"
2008-02-03,0.35359,2301,"KR"
2009-02-03,0.3647,2451,"KR"
2010-02-03,0.35747,2228,"KR"
2011-02-03,0.3466,2182,"KR"
2012-02-03,0.3392,2231,"KR"
1999-12-31,0.38499,204.2,"LLL"
2000-12-31,0.38298,302.55984,"LLL"
2001-12-31,0.38,362.2776,"LLL"
2002-12-31,0.357,453.9,"LLL"
2003-12-31,0.36,581.0717,"LLL"
2004-12-31,0.36,748.7426,"LLL"
2005-12-31,0.35494,996.7,"LLL"
2006-12-31,0.36201,1441.5,"LLL"
2007-12-31,0.35602,1448.1,"LLL"
2008-12-31,0.35098,1450,"LLL"
2009-12-31,0.36147,1656,"LLL"
2010-12-31,0.34906,1750,"LLL"
2011-12-31,0.2711,1641,"LLL"
1999-12-31,0.38009,234.2,"LH"
2000-12-31,0.45733,339.7161,"LH"
2001-12-31,0.45019,471.5931,"LH"
2002-12-31,0.41106,476.3,"LH"
2003-12-31,0.406,709.2772,"LH"
2004-12-31,0.41004,640.112,"LH"
2005-12-31,0.39722,686.4,"LH"
2006-12-31,0.4015,710.6,"LH"
2007-12-31,0.40567,882.5,"LH"
2008-12-31,0.39869,981.7,"LH"
2009-12-31,0.37192,996.4,"LH"
2010-12-31,0.37572,1063.5,"LH"
2011-12-31,0.3605,1034,"LH"
2000-06-30,0.13489,239.9,"LRCX"
2001-06-30,0.13489,239.88292,"LRCX"
2002-06-30,0.13489,239.8952,"LRCX"
2003-06-30,0,3.3,"LRCX"
2004-06-30,0.25,144.1286,"LRCX"
2005-06-30,0.25,115.9286,"LRCX"
2006-06-30,0.23915,406.3,"LRCX"
2007-06-30,0.23915,406.3,"LRCX"
2008-06-30,0.23442,517.9,"LRCX"
2009-06-30,0,-111.5681,"LRCX"
2010-06-30,0.19406,425.4,"LRCX"
2011-06-30,0.0963,804.2,"LRCX"
2012-06-30,0.1746,238,"LRCX"
2000-03-31,0.40401,402.8,"LM"
2001-03-31,0.41227,477.63567,"LM"
2002-03-31,0.3961,428.7195,"LM"
2003-03-31,0.38081,395.4,"LM"
2004-03-31,0.38471,585.456,"LM"
2005-03-31,0.37995,739.6293,"LM"
2006-03-31,0.34071,679.7,"LM"
2007-03-31,0.38091,1028.3,"LM"
2008-03-31,0.3965,1050.2,"LM"
2009-03-31,0,-669.2049,"LM"
2010-03-31,0.36,321.2,"LM"
2011-03-31,0.32704,386.9,"LM"
2012-03-31,0.2377,339,"LM"
1999-12-31,0.37203,678.4,"LEG"
2000-12-31,0.36909,659.83309,"LEG"
2001-12-31,0.36899,558.4072,"LEG"
2002-12-31,0.35873,417.3,"LEG"
2003-12-31,0.34656,520.4405,"LEG"
2004-12-31,0.32466,445.2652,"LEG"
2005-12-31,0.32441,486.7,"LEG"
2006-12-31,0.31172,490.1,"LEG"
2007-12-31,0.6,358,"LEG"
2008-12-31,0.34628,268,"LEG"
2009-12-31,0.38962,246,"LEG"
2010-12-31,0.28229,301.1,"LEG"
2011-12-31,0.2415,283,"LEG"
1999-11-30,0.395,382.1,"LEN"
2000-11-30,0.39,518.7114,"LEN"
2001-11-30,0.385,847.2977,"LEN"
2002-11-30,0.3775,1021.3,"LEN"
2003-11-30,0.3775,1307.6357,"LEN"
2004-11-30,0.3775,1555.8517,"LEN"
2005-11-30,0.3775,2231.4,"LEN"
2006-11-30,0.37,923.2,"LEN"
2007-11-30,0,-2637.6725,"LEN"
2008-11-30,0,-279.0141,"LEN"
2009-11-30,0,-460.0473,"LEN"
2010-11-30,0,124.3,"LEN"
2011-11-30,0.0592,104,"LEN"
1999-12-31,0.18286,325.8,"LUK"
2000-12-31,0.37641,277.3278,"LUK"
2001-12-31,0,126.3553,"LUK"
2002-12-31,0,-111.2432,"LUK"
2003-12-31,0,75.2253,"LUK"
2004-12-31,0,151.957,"LUK"
2005-12-31,0,206.5,"LUK"
2006-12-31,0.31214,213.2,"LUK"
2007-12-31,0,54.5,"LUK"
2008-12-31,0,-221.1124,"LUK"
2009-12-31,0,-101.0589,"LUK"
2010-12-31,0,-770.8207,"LUK"
2011-12-31,0.3969,793,"LUK"
1999-12-31,0.30595,556.7,"LXK"
2000-12-31,0.2801,548.208,"LXK"
2001-12-31,0.20707,525.017,"LXK"
2002-12-31,0.25992,521.5,"LXK"
2003-12-31,0.25998,742.6841,"LXK"
2004-12-31,0.26497,732.3122,"LXK"
2005-12-31,0.26611,533.7,"LXK"
2006-12-31,0.27357,567.7,"LXK"
2007-12-31,0.13934,347,"LXK"
2008-12-31,0.15255,367.7,"LXK"
2009-12-31,0.22438,355.8,"LXK"
2010-12-31,0.19939,517.9,"LXK"
2011-12-31,0.2223,502,"LXK"
1999-12-31,0.38088,11.5,"LIFE"
2000-12-31,0.38276,15.13455,"LIFE"
2001-12-31,0.38179,19.5959,"LIFE"
2002-12-31,0.4,13.5,"LIFE"
2003-12-31,0.39999,27.8299,"LIFE"
2004-12-31,0.36083,19.0942,"LIFE"
2007-12-31,0.27074,178.3,"LIFE"
2008-12-31,0.28115,456.8,"LIFE"
2009-12-31,0.28115,456.8,"LIFE"
2010-12-31,0.26724,1031.9,"LIFE"
2011-12-31,0.2727,1086,"LIFE"
1999-12-31,0.21529,3803.4,"LLY"
2000-12-31,0.20311,3995.11716,"LLY"
2001-12-31,0.22126,4184.7334,"LLY"
2002-12-31,0.21685,3243.7,"LLY"
2003-12-31,0.23406,4050.3068,"LLY"
2004-12-31,0.22004,3658.2611,"LLY"
2005-12-31,0.20627,3648.6,"LLY"
2006-12-31,0.20741,4125.4,"LLY"
2007-12-31,0.21562,4802.9,"LLY"
2008-12-31,0.215,5868.1,"LLY"
2009-12-31,0.21,6370,"LLY"
2010-12-31,0.22575,7014.2,"LLY"
2011-12-31,0.1996,6318,"LLY"
2000-12-31,0.44931,1169.6,"LTD"
2001-12-31,0.43574,1146.8721,"LTD"
2002-12-31,0.4375,1024.9675,"LTD"
2003-12-31,0.41217,872,"LTD"
2004-12-31,0.3904,1246.293,"LTD"
2005-12-31,0.36706,1027.3968,"LTD"
2006-12-31,0.3313,986,"LTD"
2007-12-31,0.38469,1176,"LTD"
2008-12-31,0.36404,880,"LTD"
2009-12-31,0.51435,695,"LTD"
2010-12-31,0.31077,862,"LTD"
2011-12-31,0.35651,1290,"LTD"
2012-12-31,0.3073,1359,"LTD"
1999-12-31,0.28,484.5,"LNC"
2002-12-31,0.10736,275.3,"LNC"
2005-12-31,0.24197,308.4,"LNC"
2006-12-31,0.27328,1406,"LNC"
2007-12-31,0.31851,1945,"LNC"
2008-12-31,0.22773,2096,"LNC"
2009-12-31,0,2064,"LNC"
2010-12-31,0.27306,2176,"LNC"
2011-12-31,0.2802,2294,"LNC"
2000-07-03,0.31,399.4,"LLTC"
2001-07-03,0.3,582.1011,"LLTC"
2002-07-03,0.29,271.3609,"LLTC"
2003-07-03,0.29,294.5,"LLTC"
2004-07-03,0.29,485.5102,"LLTC"
2005-07-03,0.3,589.6275,"LLTC"
2006-07-03,0.305,563.9,"LLTC"
2007-07-03,0.27767,524.3,"LLTC"
2008-07-03,0.28346,568.7,"LLTC"
2009-07-03,0.28346,568.7,"LLTC"
2010-07-03,0.25769,563.4,"LLTC"
2011-07-03,0.19764,767.3,"LLTC"
2012-07-03,0.2571,582,"LLTC"
1999-12-31,0.39537,2614,"LMT"
2000-12-31,0.47636,2548.0974,"LMT"
2001-12-31,0.37081,2386.0454,"LMT"
2002-12-31,0.30541,1949,"LMT"
2003-12-31,0.31266,2584.1088,"LMT"
2004-12-31,0.23918,1969.3714,"LMT"
2005-12-31,0.29922,2567,"LMT"
2006-12-31,0.31112,3434,"LMT"
2007-12-31,0.31501,4234,"LMT"
2008-12-31,0.31582,4649,"LMT"
2009-12-31,0.29412,4224,"LMT"
2010-12-31,0.30868,4798,"LMT"
2011-12-31,0.2655,3704,"LMT"
1999-12-31,0.35687,451.3,"L"
2001-12-31,0,245.0004,"L"
2002-12-31,0,-184,"L"
2003-12-31,0,-445.8996,"L"
2004-12-31,0.48765,742.0168,"L"
2007-12-31,0.32361,4893,"L"
2008-12-31,0.29156,2228,"L"
2009-12-31,0.26907,3031,"L"
2010-12-31,0.31478,3892,"L"
2011-12-31,0.2439,2806,"L"
2008-12-31,0.38145,1415,"LO"
2009-12-31,0.37591,1541,"LO"
2010-12-31,0.37064,1725,"LO"
2011-12-31,0.3782,1892,"LO"
2000-02-01,0.36552,1608.2,"LOW"
2001-02-01,0.368,1810.25704,"LOW"
2002-02-01,0.37001,2331.8374,"LOW"
2003-02-01,0.37643,2541,"LOW"
2004-02-01,0.37892,3959.5992,"LOW"
2005-02-01,0.38462,3710.928,"LOW"
2006-02-01,0.38504,4664,"LOW"
2007-02-01,0.37875,5152,"LOW"
2008-02-01,0.3773,4705,"LOW"
2009-02-01,0.37393,3786,"LOW"
2010-02-01,0.36885,3112,"LOW"
2011-02-01,0.38072,3560,"LOW"
2012-02-01,0.3672,3277,"LOW"
1999-12-31,0.29,567.9,"LSI"
2000-12-31,0.25,825.96409,"LSI"
2001-12-31,0,52.7802,"LSI"
2002-12-31,0,-70.3,"LSI"
2003-12-31,0,273.097,"LSI"
2004-12-31,0.23363,62.1091,"LSI"
2005-12-31,0.12318,193.7,"LSI"
2006-12-31,0.06132,186.2,"LSI"
2007-12-31,0,107.6,"LSI"
2008-12-31,0.11743,237.3,"LSI"
2009-12-31,0,85.2,"LSI"
2010-12-31,0.01863,282.7,"LSI"
2011-12-31,0.0403,91,"LSI"
1999-12-31,0.36501,969.7,"MTB"
2002-12-31,0.32295,1541,"MTB"
2005-12-31,0.33199,2359.6,"MTB"
2006-12-31,0.31864,2551.7,"MTB"
2007-12-31,0.32098,2610.2,"MTB"
2008-12-31,0.24858,2593.6,"MTB"
2009-12-31,0.26844,2449.1,"MTB"
2010-12-31,0.32635,2650.5,"MTB"
2011-12-31,0.2869,3014,"MTB"
2007-01-29,0.37254,2273,"M"
2008-01-29,0.36972,2082,"M"
